"entry","displayId","name"
182135,6917,Shattrath
182136,6917,Auchindoun
182137,6917,Shadowmoon Valley
182138,6917,Hellfire Peninsula
182139,6925,Feralfen Idol
182145,3071,Freezing Trap
182146,4452,Hut Fire (Large)
182147,201,Brazier
182148,654,Brazier
182149,201,Brazier
182150,201,Brazier
182151,201,Brazier
182152,201,Brazier
182153,201,Brazier
182154,654,Brazier
182155,201,Blazing Fire
182156,654,Blazing Fire
182157,201,Blazing Fire
182158,201,Blazing Fire
182159,201,Blazing Fire
182160,201,Blazing Fire
182161,201,Blazing Fire
182162,654,Blazing Fire
182164,676,Murloc Cage
182165,17,Wanted Poster
182166,222,Ango'rosh Attack Plans
182167,4251,Fire Bomb
182168,6917,Hellfire Peninsula
182169,6917,Zangarmarsh
182170,6917,Shadowmoon Valley
182171,6917,Shattrath
182172,6917,Tuurem
182173,6834,"Hellfire Banner, W"
182174,6834,"Hellfire Banner, N"
182175,6834,"Hellfire Banner, S"
182177,6917,Allerian Stronghold
182178,6917,Tuurem
182179,6917,Stonebreaker Hold
182180,6917,Shattrath
182181,6917,Zangarmarsh
182182,5812,Earthen Brand
182183,6928,Warmaul Skull
182184,6930,Daggerfen Poison Manual
182185,7142,Daggerfen Poison Vial
182189,6917,Shadowmoon Valley
182190,6917,Firewing Point
182191,6917,Tuurem
182192,6917,The Black Temple
182193,6917,Shattrath
182194,6917,Zangarmarsh
182196,4712,Arcane Container
182197,4712,Arcane Container
182198,4712,Arcane Container
182199,4431,Keanna's Log
182200,6849,Cookpot
182203,559,The Green Hills of Stranglethorn
182205,192,Campfire
182206,192,Campfire
182209,192,Campfire
182210,6834,Halaa Banner
182211,4251,Fire (Small)
182212,6931,Nazzivus Monument
182215,4611,"0"
182216,4611,Bonfire
182217,4611,Bonfire
182218,4611,Bonfire
182219,4611,Bonfire
182220,4611,Bonfire
182221,4611,Bonfire
182222,243,Bomb Wagon
182223,4251,Fire Bomb
182251,6824,The Crystal Hall
182252,6824,The Vault of Lights
182253,6824,Trader's Tier
182256,6941,Discarded Nutriment
182257,6942,Mag'har Rug
182258,6415,Oshu'gun Crystal Fragment
182259,6944,Battle Standard of the Mag'har
182260,5752,Roaring Flame
182261,4611,First Burning Blade Pyre
182262,4611,Third Burning Blade Pyre
182263,4611,First Burning Blade Pyre
182264,4611,Second Burning Blade Pyre
182265,5531,Bleeding Hollow Supply Crate
182266,7015,Destroyed Wyvern Roost
182267,6939,Wyvern Roost
182269,273,Anvil
182270,233,Forge
182271,5611,Campfire
182272,243,Bomb Wagon
182273,243,Bomb Wagon
182274,243,Bomb Wagon
182275,7015,Destroyed Wyvern Roost
182276,7015,Destroyed Wyvern Roost
182277,7015,Destroyed Wyvern Roost
182278,233,Forge
182279,6890,Anvil
182280,6939,Wyvern Roost
182281,6939,Wyvern Roost
182282,6939,Wyvern Roost
182283,6953,Nagrand
182284,6953,Terokkar Forest
182285,6953,Shattrath
182286,6953,Blades Edge Mountains
182287,6953,Telredor
182288,6953,Zabra'jin
182289,6953,Nagrand
182290,6953,Terokkar Forest
182291,6953,Shattrath
182292,6953,Blade's Edge Mountains
182293,6953,Telredor
182294,6953,Zabra'jin
182295,6953,Hellfire Peninsula
182296,6953,Hellfire Peninsula
182297,7015,Destroyed Wyvern Roost
182298,7015,Destroyed Wyvern Roost
182299,7015,Destroyed Wyvern Roost
182300,7015,Destroyed Wyvern Roost
182301,6939,Wyvern Roost
182302,6939,Wyvern Roost
182303,6939,Wyvern Roost
182304,6939,Wyvern Roost
182305,243,Bomb Wagon
182306,243,Bomb Wagon
182307,243,Bomb Wagon
182308,243,Bomb Wagon
182309,6953,Hellfire Peninsula
182310,6953,Terokkar Forest
182311,6953,Zabra'jin
182312,6953,Telredor
182313,6953,Blade's Edge Mountains
182314,6953,Swamprat Post
182315,166,Anvil
182316,166,Anvil
182317,166,Anvil
182318,6954,Walk of Elders
182319,6954,The Bazaar
182320,6954,Court of the Sun
182321,6954,The Royal Exchange
182322,6954,Farstrider Square
182323,6954,The Royal Exchange
182324,6954,Court of the Sun
182325,6954,Farstrider Square
182326,6954,The Bazaar
182327,6954,Court of the Sun
182328,6954,Walk of Elders
182329,6954,The Bazaar
182330,6954,Farstrider Square
182331,6954,Walk of Elders
182332,6954,Farstrider Square
182333,6954,The Bazaar
182334,6954,The Royal Exchange
182335,6954,Court of the Sun
182336,6954,Augur's Row
182337,6954,The Royal Exchange
182338,6954,Farstrider Square
182339,6954,Court of the Sun
182340,6954,Walk of Elders
182341,6954,Magister's Gate
182343,5611,Campfire
182344,5611,Campfire
182345,5611,Campfire
182346,5611,Campfire
182347,6953,Swamprat Post
182348,6953,Cenarion Refuge
182349,1787,Corki's Prison
182350,1787,Corki's Prison
182351,6955,Portal to Exodar
182352,6956,Portal to Silvermoon
182353,6957,Warmaul Ogre Banner
182354,6958,Kil'sorrow Banner
182355,6959,Kil'sorrow Armaments
182356,6870,Mailbox
182357,6870,Mailbox
182359,6870,Mailbox
182360,6870,Mailbox
182361,6870,Mailbox
182362,6870,Mailbox
182363,6870,Mailbox
182364,6870,Mailbox
182365,6870,Mailbox
182369,4611,Blazing Warmaul Pyre
182370,6953,Nagrand
182371,6953,Cenarion Refuge
182372,6953,Hellfire Peninsula
182373,6953,Blades Edge Mountains
182374,6953,Telredor
182375,6953,Zabra'jin
182376,5611,Campfire
182377,5611,Campfire
182378,5611,Campfire
182379,6953,Blades Edge Mountains
182380,6953,Zabra'jin
182381,6953,Coilfang Resevoir
182382,6953,Telredor
182383,6953,Nagrand
182384,6953,Cenarion Refuge
182385,6953,Hellfire Peninsula
182391,2128,Garadar Mailbox
182392,3053,Garadar Bulletin Board
182393,6901,Telaar Bulletin Board
182394,6953,Terokkar Forest
182395,6953,Shattrath
182396,6953,Nagrand
182397,6953,Cenarion Refuge
182398,6953,Hellfire Peninsula
182399,6953,Blades Edge Mountians
182400,5611,Campfire
182401,5611,Campfire
182402,5611,Campfire
182406,6953,Nagrand
182407,6953,Terokkar Forest
182408,6953,Shattrath
182409,6953,Hellfire Peninsula
182410,6953,Telredor
182411,6953,Blades Edge Mountains
182412,6953,Zabra'jin
182413,91,Chair
182414,91,Chair
182415,91,Chair
182416,91,Chair
182417,91,Chair
182418,91,Chair
182419,91,Chair
182420,91,Chair
182421,91,Chair
182422,91,Chair
182423,91,Chair
182424,91,Chair
182425,91,Chair
182426,91,Chair
182427,91,Chair
182428,91,Chair
182429,91,Chair
182430,91,Chair
182431,91,Chair
182432,91,Chair
182433,91,Chair
182434,91,Chair
182435,91,Chair
182436,91,Chair
182437,91,Chair
182438,91,Chair
182439,91,Chair
182440,91,Chair
182441,91,Chair
182442,91,Chair
182443,91,Chair
182444,91,Chair
182445,91,Chair
182446,91,Chair
182447,91,Chair
182448,91,Chair
182449,91,Chair
182450,91,Chair
182451,91,Chair
182452,91,Chair
182483,3272,Uther Shrine Lightbeam
182484,1787,Warmaul Prison
182485,0,Stolen Cargo
182486,1787,Warmaul Prison
182487,1787,Warmaul Prison
182488,1787,Warmaul Prison
182489,1787,Warmaul Prison
182490,1787,Warmaul Prison
182491,1787,Warmaul Prison
182492,1787,Warmaul Prison
182493,1787,Warmaul Prison
182494,1787,Warmaul Prison
182495,1787,Warmaul Prison
182496,1787,Warmaul Prison
182497,1787,Warmaul Prison
182498,1787,Warmaul Prison
182499,1787,Warmaul Prison
182500,1787,Warmaul Prison
182501,1787,Warmaul Prison
182502,1787,Warmaul Prison
182503,1787,Warmaul Prison
182504,1787,Warmaul Prison
182505,6476,Eye of Veil Shienor
182506,621,Eye of Veil Skith
182507,621,Eye of Veil Reskk
182509,1309,"0"
182511,6953,Nagrand
182512,6953,Zabra'jin
182513,6953,Orebor Harborage
182514,6953,Blades Edge Mountains
182515,6953,Coilfang Resevoir
182516,6953,Telredor
182517,6953,Cenarion Refuge
182518,6953,Hellfire Peninsula
182519,216,Bufferlo's Crock Pot
182520,6881,Telaar Supply Crate
182521,1787,Corki's Prison
182522,1287,Zangarmarsh Banner
182523,1287,Zangarmarsh Banner
182524,3972,Arcane Aura
182525,7066,"Tower Banners, N"
182526,336,Terokkar Chokeberry Bush
182527,5651,Zangarmarsh Banner
182528,5652,Zangarmarsh Banner
182529,6211,Zangarmarsh Banner
182532,5992,Nazzivus Monument Glyphs
182533,4251,Liquid Fire
182534,5611,Campfire
182535,5611,Campfire
182536,5611,Campfire
182537,5611,Campfire
182538,5611,Campfire
182539,6773,Grand Warlock Chamber Door
182540,6773,Grand Warlock Chamber Door
182541,6970,Olemba Cone
182542,6881,Sealed Box
182543,7161,Orb of Translocation
182546,7161,Orb of Translocation
182547,7161,Orb of Translocation
182548,7161,Orb of Translocation
182549,222,Fel Orc Plans
182552,6953,This sign is illegible
182553,6953,Nagrand
182554,6953,Zabra'jin
182555,6953,Orebor Harborage
182556,6953,Telredor
182557,6953,Blades Edge Mountains
182558,5492,Meeting Stone
182559,5495,Meeting Stone
182560,5491,Meeting Stone
182561,4572,Bonfire
182563,6971,Northern Altar
182564,4831,Piege autel de l'Aldor
182565,6971,Eastern Altar
182566,6971,Western Altar
182567,5971,Mailbox
182568,201,Burning Brazier
182569,201,Burning Brazier
182570,201,Burning Brazier
182571,6849,Cookpot
182573,6972,Ogre Firepit
182574,6972,Ogre Firepit
182575,216,Cauldron
182576,6972,Ogre Firepit
182577,5611,Campfire
182578,5611,Campfire
182579,5611,Campfire
182580,6972,Ogre Firepit
182581,6974,Draenei Vessel
182582,6974,Draenei Vessel
182583,6974,Draenei Vessel
182584,6328,Restless Bones
182585,1268,Restless Bones
182587,2491,Wanted Poster
182588,3053,Wanted Poster
182589,334,Barrel
182591,342,G_RuneBlue01
182592,5752,Roaring Flame
182593,6916,Stool
182594,6916,Stool
182595,6916,Stool
182596,6916,Stool
182597,6916,Stool
182598,6975,Chair
182599,701,Telaari Frond
182600,7030,Marshberry
182601,414,Olemba Root
182605,192,Campfire
182606,2313,Dragonspine
182607,5791,Proximity Bomb
182608,6979,Bench
182609,6979,Bench
182612,6979,Bench
182613,6979,Bench
182614,6979,Bench
182615,6979,Bench
182616,6979,Bench
182617,6979,Bench
182618,6979,Bench
182619,6979,Bench
182620,6979,Bench
182623,6975,Chair
182624,6975,Chair
182625,6979,Bench
182626,6979,Bench
182627,6979,Bench
182628,6979,Bench
182629,6979,Bench
182630,6979,Bench
182631,6979,Bench
182632,6979,Bench
182633,6979,Bench
182634,6979,Bench
182635,6979,Bench
182636,6979,Bench
182637,6979,Bench
182638,6979,Bench
182639,6979,Bench
182640,6979,Bench
182641,6979,Bench
182642,6979,Bench
182643,6979,Bench
182644,6979,Bench
182645,6979,Bench
182646,6979,Bench
182647,6979,Bench
182648,6979,Bench
182649,6979,Bench
182650,6975,Chair
182654,6981,Chair
182655,6975,Chair
182656,6981,Chair
182657,6981,Chair
182658,6981,Chair
182659,6981,Chair
182660,6981,Chair
182666,6975,Chair
182667,6975,Chair
182668,6975,Chair
182669,6975,Chair
182670,6975,Chair
182671,6981,Chair
182672,6979,Bench
182673,6979,Bench
182674,6979,Bench
182681,6975,Chair
182682,6975,Chair
182698,6981,Chair
182703,6981,Chair
182704,6981,Chair
182707,6975,Chair
182708,6975,Chair
182709,6975,Chair
182710,6975,Chair
182711,6975,Chair
182714,6975,Chair
182715,6975,Chair
182718,6975,Chair
182719,6975,Chair
182721,6975,Chair
182722,6975,Chair
182725,6975,Chair
182726,6975,Chair
182728,6981,Chair
182729,6975,Chair
182730,6975,Chair
182731,6975,Chair
182732,6975,Chair
182733,6975,Chair
182737,6982,Silvermoon Alchemy
182738,6780,The Bank of Silvermoon
182739,6983,Enchants Enhanced
182740,6984,Wayfarer's Rest
182744,6988,Danwe's Devices
182745,6781,General Goods
182746,6989,Plate and Mail Protection
182748,6991,Students of Shadow
182749,6992,Shields of Silver
182750,6993,Blunt Weapons
182751,6994,Blades by Rahein
182752,6995,Keelen's Trustworthy Tailoring
182753,6779,Silvermoon City Inn
182754,6996,Feledis' Axes
182755,6780,The Bank of Silvermoon
182756,6995,Silvermoon Finery
182757,6983,Velaani's Arcane Goods
182758,6984,Wayfarer's Rest
182760,6993,The Sanctum
182762,6997,Chair
182764,6979,Bench
182765,6979,Bench
182766,6979,Bench
182767,6979,Bench
182768,6979,Bench
182769,6979,Bench
182770,6979,Bench
182771,6979,Bench
182773,6979,Bench
182774,6979,Bench
182775,6979,Bench
182776,6997,Chair
182777,6981,Chair
182778,6997,Chair
182779,6981,Chair
182784,6997,Chair
182785,6981,Chair
182788,192,Campfire
182789,278,Trampled Skeleton
182794,1787,Cage
182796,222,Bleeding Hollow Attack Plans
182797,6999,Salvageable Metal
182798,7000,Salvageable Metal
182799,6481,Salvageable Wood
182800,7001,Bleeding Hollow Supplies
182804,6845,Mysteries of the Light
182807,228,Bottle
182808,238,Broken Bottle
182809,5611,Campfire
182810,6888,Cookpot
182811,5611,Campfire
182817,4452,Burning Horde Siege Engine
182828,679,Cooking Stove
182829,679,Cooking Stove
182830,679,Cooking Stove
182833,6779,Silvermoon City Inn
182834,679,Cooking Stove
182835,679,Cooking Stove
182836,679,Cooking Stove
182837,6975,Chair
182838,6981,Chair
182839,6981,Chair
182840,6981,Chair
182841,6981,Chair
182842,6981,Chair
182843,6975,Chair
182844,6981,Chair
182848,6975,Chair
182849,6975,Chair
182850,6981,Chair
182851,6981,Chair
182852,6981,Chair
182853,6981,Chair
182854,6981,Chair
182860,233,Forge
182861,6890,Anvil
182862,166,Anvil
182863,166,Anvil
182864,199,Fire
182865,199,Fire
182866,199,Fire
182867,39,Chair
182868,39,Chair
182869,39,Chair
182870,39,Chair
182871,39,Chair
182872,39,Chair
182873,39,Chair
182874,39,Chair
182875,39,Chair
182876,39,Chair
182877,39,Chair
182878,39,Chair
182879,39,Chair
182880,39,Chair
182881,39,Chair
182882,39,Chair
182883,39,Chair
182884,39,Chair
182885,39,Chair
182886,39,Chair
182887,39,Chair
182888,39,Chair
182889,39,Chair
182890,39,Chair
182891,39,Chair
182892,39,Chair
182893,39,Chair
182894,39,Chair
182895,39,Chair
182896,39,Chair
182897,39,Chair
182898,39,Chair
182899,39,Chair
182900,39,Chair
182901,39,Chair
182902,39,Chair
182903,39,Chair
182904,39,Chair
182905,39,Chair
182906,39,Chair
182907,39,Chair
182908,39,Chair
182909,39,Chair
182910,39,Chair
182911,39,Chair
182912,39,Chair
182913,39,Chair
182914,39,Chair
182915,39,Chair
182916,39,Chair
182917,39,Chair
182918,39,Chair
182919,39,Chair
182920,39,Chair
182921,39,Chair
182922,138,Chair
182923,138,Chair
182924,138,Chair
182925,138,Chair
182926,138,Chair
182927,138,Chair
182928,138,Chair
182929,138,Chair
182934,7017,Glyph Inscribed Obelisk
182935,3693,Forge Camp: Portal Glyph
182936,6481,Salvageable Wood
182937,7000,Salvageable Metal
182938,6999,Salvageable Metal
182939,1907,Mailbox
182940,7010,Soul Device
182941,7011,Grishnath Orb
182942,676,Cage
182943,6651,Cage Base
182944,6411,Bonfire
182945,3013,Legion Stone Aura
182946,2128,Mailbox
182947,6892,The Codex of Blood
182948,7013,Mailbox
182949,7013,Mailbox
182950,7013,Mailbox
182951,6527,Pure Water
182952,6434,Steam Pump Flotsam
182953,6435,Sporefish School
182954,6291,Brackish Mixed School
182955,7013,Mailbox
182956,6742,School of Darter
182957,6742,Highland Mixed School
182958,6482,Mudfish School
182959,6435,Bluefish School
182960,39,Chair
182961,39,Chair
182962,39,Chair
182963,39,Chair
182964,39,Chair
182965,39,Chair
182966,39,Chair
182967,166,Anvil
182968,166,Anvil
182969,166,Anvil
182970,166,Anvil
182971,166,Anvil
182972,166,Anvil
182973,166,Anvil
182994,199,Fire
183005,199,Fire
183006,199,Fire
183007,199,Fire
183008,199,Fire
183009,199,Fire
183010,199,Fire
183022,39,Chair
183023,39,Chair
183024,39,Chair
183025,39,Chair
183026,39,Chair
183027,39,Chair
183028,39,Chair
183029,39,Chair
183030,39,Chair
183031,166,Anvil
183032,39,Chair
183033,39,Chair
183034,166,Anvil
183035,39,Chair
183036,7069,Ground Rune
183037,6870,Mailbox
183038,7013,Mailbox
183039,1948,Mailbox
183040,7013,Mailbox
183042,7013,Mailbox
183043,6949,Ragveil
183044,6968,Felweed
183045,6948,Dreaming Glory
183046,2311,Blindweed
183047,7013,Mailbox
183048,6849,Cookpot
183049,7014,Main Chambers Door
183050,4431,The Saga of Terokk
183051,1787,Sethekk Cage
183096,6888,Cookpot
183097,6888,Cookpot
183098,7008,Arcane Brazier
183099,192,Campfire
183104,6834,Terokkar Banner
183105,6613,Orc Table
183111,201,Burning Brazier
183112,201,Burning Brazier
183113,201,Burning Brazier
183114,201,Burning Brazier
183116,201,Burning Brazier
183117,201,Burning Brazier
183118,201,Burning Brazier
183119,201,Burning Brazier
183120,208,Anvil
183121,233,Forge
183122,1287,Alliance Cannon
183123,1287,Horde Blade Thrower
183124,867,Bonfire
183125,867,Bonfire
183126,867,Bonfire
183127,192,Campfire
183128,7009,Bonfire
183129,192,Campfire
183130,7009,Bonfire
183131,7009,Bonfire
183132,192,Campfire
183134,192,Campfire
183135,7009,Bonfire
183136,192,Campfire
183137,192,Campfire
183138,7009,Bonfire
183139,192,Campfire
183140,7009,Bonfire
183141,192,Campfire
183142,7009,Bonfire
183143,192,Campfire
183146,7021,Jump-a-tron 4000
183147,3851,Mysterious Egg
183148,667,Forge
183149,208,Anvil
183151,192,Campfire
183152,192,Campfire
183153,192,Campfire
183154,192,Campfire
183155,192,Campfire
183158,7023,Fel Cannon Base
183159,4572,Bonfire
183160,4572,Bonfire
183161,4572,Bonfire
183162,192,Campfire
183163,7024,""
183164,7025,War Catapult
183165,6744,Burning Brazier
183166,409,Smoker
183167,2128,Mailbox
183168,409,Smoker
183169,7026,Doodad_AncDrae_elevatorPiece01
183170,411,Prison Portcullis
183171,6850,Holoviewer
183177,7028,Doodad_mushroombase_elevator01
183180,6849,Cookpot
183189,366,Burning Brazier
183190,366,Burning Brazier
183191,366,Burning Brazier
183192,366,Burning Brazier
183193,366,Burning Brazier
183194,366,Burning Brazier
183195,366,Burning Brazier
183196,366,Burning Brazier
183197,4611,Bonfire
183198,199,Cooking Fire
183199,7029,Halaa
183200,7029,Sunspring Post
183201,7029,Telaar
183202,7026,Doodad_AncDrae_elevatorPiece03
183203,7026,Doodad_AncDrae_elevatorPiece02
183204,4572,Bonfire
183205,7029,Garadar
183206,7029,Halaa
183207,7029,Telaar
183208,7029,Zangarmarsh
183209,7029,The Ring of Trials
183210,7029,Terokkar Forest
183211,7029,Halaa
183212,7029,Telaar
183213,7029,Aeris
183214,7029,Telaar
183215,7029,Halaa
183216,7029,Aeris
183218,6890,Anvil
183231,7029,Telaar
183232,7029,Halaa
183233,7029,Aeris
183234,7029,Zangarmarsh
183235,7029,Telaar
183236,7029,Terokkar Forest
183237,7029,Garadar
183238,7029,Aeris
183239,7029,Sunspring Post
183240,7029,Zangarmarsh
183241,7029,Telaar
183242,7029,Halaa
183243,7029,Sunspring Post
183244,7029,Halaa
183245,7029,Zangarmarsh
183246,7029,Telaar
183247,7029,Aeris
183248,7029,Sunspring Post
183249,7029,Zangarmarsh
183250,7029,Garadar
183251,7029,Halaa
183252,7029,Aeris
183253,7029,Halaa
183254,7029,Sunspring Post
183255,7029,Garadar
183256,7029,Zangarmarsh
183257,7029,Zangarmarsh
183258,7029,Halaa
183259,7029,Garadar
183260,7029,The Ring of Trials
183261,7029,Terokkar Forest
183262,7029,Garadar
183263,7029,Zangarmarsh
183264,7029,The Ring of Trials
183265,4572,Bonfire
183266,8,Footlocker
183267,4,Dresser
183268,187,Bookshelf
183269,130,Weapon Rack
183270,5611,Campfire
183271,6849,Cookpot
183272,6849,Cookpot
183273,6849,Cookpot
183274,5611,Campfire
183275,200,Bonfire
183276,200,"0"
183277,200,Bonfire
183284,6901,Wanted Poster
183286,7031,Doodad_PVP_Orc_Door_Front01
183287,7032,Doodad_PVP_Orc_Door_Interior01
183288,7031,Doodad_PVP_Orc_Door_Front01
183289,7032,Doodad_PVP_Orc_Door_Interior01
183290,7033,Doodad_PVP_Ogre_Door_Front01
183291,7033,Team 2 Inside
183292,7033,Doodad_PVP_Ogre_Door_Front03
183293,7033,Team 1 Inside
183294,7027,The Shadow Labyrinth
183295,7027,Screaming Hall Door
183296,7027,Refectory Door
183297,603,Doodad_InnBench02
183298,603,Doodad_InnBench01
183299,603,Doodad_InnBench04
183300,603,Doodad_InnBench03
183305,348,Stove
183313,4572,Bonfire
183314,408,Burning Fire
183315,408,Burning Fire
183317,4393,Shattrath Portal to Darnassus
183318,7036,Draenei HoloRunes
183319,7035,Draenei HoloRunes
183320,7034,Draenei HoloRunes
183321,6955,Shattrath Portal to Exodar
183322,4394,Shattrath Portal to Ironforge
183323,4395,Shattrath Portal to Orgrimmar
183324,6956,Shattrath Portal to Silvermoon
183325,4396,Shattrath Portal to Stormwind
183326,4397,Shattrath Portal to Thunder Bluff
183327,4398,Shattrath Portal to Undercity
183331,1787,Fel Orc Cage
183332,1787,Fel Orc Cage
183333,5651,Vanguard of the Alliance
183338,4175,Imarion's Sword
183339,4175,Makha's Sword
183340,7039,Imarion's Shield
183341,7039,Makha's Shield
183342,222,Warboss Nekrogg's Orders
183343,222,Warboss Nekrogg's Orders
183344,398,Fel Fire
183345,233,Forge
183346,273,Anvil
183347,305,Forge
183348,273,Anvil
183349,192,Campfire
183350,7022,Gateway Murketh
183351,7022,Gateway Shaadraz
183355,7170,Shattrath Soup Tent
183356,6352,Theatric Lightning
183357,5752,Infernaling Summoner (Portal Hound)
183358,1287,Infernaling Summoner Target
183362,7008,Brazier
183363,7008,Brazier
183364,6975,Chair
183365,6975,Chair
183366,6975,Chair
183367,6975,Chair
183368,331,Brazier
183369,201,Brazier
183370,201,Brazier
183371,201,Brazier
183372,201,Brazier
183373,201,Brazier
183374,201,Brazier
183375,201,Brazier
183376,201,Brazier
183377,201,Brazier
183378,201,Brazier
183379,366,Brazier
183380,366,Brazier
183381,366,Brazier
183382,366,Brazier
183383,307,Fire Pit
183384,7146,Portal to Shattrath
183385,5031,Sanguine Hibiscus
183386,1308,Sanguine Hibiscus
183393,200,Bonfire
183394,7000,Zeppelin Debris
183395,7041,Zeppelin Debris
183396,7042,Zeppelin Debris
183397,451,Zeppelin Debris
183398,7027,Doodad_Auchindoun_Door_Swinging01
183399,7009,Campfire
183401,411,Portcullis
183402,411,Portcullis
183407,7043,Doodad_CF_elevatorPlatform01
183408,7044,Forge
183409,7045,Anvil
183410,472,Explosive Charge
183411,6834,Terokkar Banner
183412,6834,Terokkar Banner
183413,6834,Terokkar Banner
183414,6834,Terokkar Banner
183415,6972,Ogre Firepit
183418,200,Bonfire
183419,4572,Bonfire
183420,4572,Bonfire
183421,4572,Bonfire
183422,4572,Bonfire
183423,4572,Bonfire
183424,4572,Bonfire
183425,4572,Bonfire
183427,4572,Bonfire
183428,4611,Bonfire
183429,4572,Campfire
183430,4572,Campfire
183431,6744,Fire
183432,6411,Bonfire
183433,6411,Bonfire
183435,6849,Marksman Regiment's Cooking Pot
183436,6849,Cookpot
183437,6888,Cookpot
183438,6888,Cookpot
183439,6972,Campfire
183441,7055,Soul Mirror
183442,7056,Wizard of Oz Backdrop
183443,7057,Romeo and Juliet Backdrop
183444,7009,Bonfire
183445,401,"0"
183446,6979,Bench
183447,6979,Bench
183449,5791,Proximity Bomb
183450,413,Gatehouse Door
183454,6744,Campfire
183455,6744,Campfire
183456,6744,Campfire
183457,6744,Campfire
183458,6744,Campfire
183459,6744,Campfire
183460,6744,Campfire
183461,6744,Campfire
183465,409,Smoked Meat Rack
183467,4572,Bonfire
183468,7029,Netherstorm
183469,7029,Zangarmarsh
183470,7029,Thunderlord Village
183471,7029,Sylvanaar
183472,7029,The Circle of Blood
183473,7029,The Circle of Blood
183474,7029,Thunderlord Village
183475,7029,Sylvanaar
183476,7029,Mok'Nathal Village
183477,7029,Zangarmarsh
183478,7029,Bladespire Hold
183479,7029,Zangarmarsh
183480,7029,Sylvanaar
183481,7029,Thunderlord Village
183482,7029,The Circle of Blood
183483,208,Anvil
183484,233,Forge
183485,7029,The Circle of Blood
183486,7029,Netherstorm
183487,7029,Grishnath
183490,7060,Doodad_CF_elevatorPlatform_small01
183491,7061,Red Riding Hood Backdrop
183492,7062,Red Riding Hood Tree
183493,7063,Red Riding Hood House
183494,7058,Romeo and Juliet Moon
183495,7064,Romeo and Juliet Balcony
183496,7065,Wizard of Oz Hay
183497,4452,""
183498,4452,""
183499,4452,""
183500,4452,""
183501,4452,""
183502,4452,""
183503,7038,Cooking Fire
183504,7038,Cooking Fire
183507,4891,Archmage Vargoth's Orb
183510,7359,Soulwell
183511,7359,Soulwell
183514,7067,"Tower Banners, S"
183515,7068,"Tower Banners, W"
183516,2232,Aura
183517,295,Lever
183518,295,Lever
183519,648,Chair
183520,648,Chair
183521,648,Chair
183522,648,Chair
183523,648,Chair
183524,648,Chair
183525,648,Chair
183526,648,Chair
183527,648,Chair
183528,648,Chair
183529,648,Chair
183530,648,Chair
183531,648,Chair
183532,648,Chair
183533,648,Chair
183534,648,Chair
183535,648,Chair
183536,648,Chair
183537,648,Chair
183538,648,Chair
183539,648,Chair
183540,648,Chair
183541,648,Chair
183542,648,Chair
183543,648,Chair
183544,648,Chair
183545,648,Chair
183546,648,Chair
183547,648,Chair
183548,648,Chair
183549,648,Chair
183550,648,Chair
183551,648,Chair
183552,648,Chair
183553,648,Chair
183554,648,Chair
183555,648,Chair
183556,648,Chair
183557,648,Chair
183558,648,Chair
183559,648,Chair
183560,648,Chair
183561,648,Chair
183562,648,Chair
183563,648,Chair
183564,648,Chair
183565,648,Chair
183566,648,Chair
183567,648,Chair
183568,648,Chair
183569,648,Chair
183570,648,Chair
183571,648,Chair
183572,648,Chair
183573,648,Chair
183574,648,Chair
183575,648,Chair
183576,648,Chair
183577,648,Chair
183578,648,Chair
183579,648,Chair
183580,648,Chair
183581,648,Chair
183582,648,Chair
183583,648,Chair
183584,648,Chair
183585,92,Chair
183586,92,Chair
183587,92,Chair
183588,92,Chair
183589,92,Chair
183590,92,Chair
183591,92,Chair
183592,92,Chair
183593,92,Chair
183594,92,Chair
183595,92,Chair
183596,92,Chair
183597,92,Chair
183598,92,Chair
183599,92,Chair
183600,92,Chair
183601,92,Chair
183602,92,Chair
183603,92,Chair
183604,92,Chair
183605,92,Chair
183606,92,Chair
183607,92,Chair
183608,92,Chair
183609,92,Chair
183610,92,Chair
183611,92,Chair
183612,92,Chair
183613,92,Chair
183614,92,Chair
183615,92,Chair
183616,92,Chair
183617,92,Chair
183618,92,Chair
183619,92,Chair
183620,92,Chair
183621,92,Chair
183622,92,Chair
183623,92,Chair
183624,92,Chair
183625,92,Chair
183626,92,Chair
183627,92,Chair
183628,92,Chair
183629,92,Chair
183630,92,Chair
183631,92,Chair
183632,92,Chair
183633,92,Chair
183634,92,Chair
183635,92,Chair
183636,92,Chair
183637,92,Chair
183638,92,Chair
183639,92,Chair
183640,92,Chair
183641,92,Chair
183642,92,Chair
183643,92,Chair
183644,92,Chair
183645,92,Chair
183646,92,Chair
183647,92,Chair
183648,92,Chair
183649,92,Chair
183650,92,Chair
183651,92,Chair
183652,648,Chair
183653,648,Chair
183654,648,Chair
183655,648,Chair
183656,648,Chair
183657,648,Chair
183658,92,Chair
183659,92,Chair
183660,92,Chair
183661,92,Chair
183662,648,Chair
183663,648,Chair
183664,648,Chair
183665,92,Chair
183666,92,Chair
183667,648,Chair
183668,648,Chair
183669,648,Chair
183670,92,Chair
183671,92,Chair
183672,92,Chair
183673,92,Chair
183674,648,Chair
183675,648,Chair
183676,648,Chair
183677,648,Chair
183678,648,Chair
183679,648,Chair
183680,648,Chair
183681,648,Chair
183682,648,Chair
